@relation 'TrainingData-weka.filters.unsupervised.attribute.Remove-R1,3-4,18-weka.filters.unsupervised.attribute.Remove-R3-4'

@attribute ' Behaviour' {0,1,2,3}
@attribute ' Orientation' numeric
@attribute ' DistanceToEnemyBase' numeric
@attribute ' DistanceToOwnBase' numeric
@attribute ' DistanceToEnemyFlagScore' numeric
@attribute ' DistanceToOwnFlagScore' numeric
@attribute ' DistanceToEnemyFlagSpawn' numeric
@attribute ' DistanceToOwnFlagSpawn' numeric
@attribute ' Visibility' numeric
@attribute ' DistanceToNearestEnemy' numeric
@attribute ' seesEnemy' {0,1}
@attribute ' GameState' numeric

@data
0,-2.896758,76,10,48,56,50,50,35,999999,0,3
0,-2.896004,76,10,48,56,50,50,35,999999,0,3
0,-2.199709,77,11,49,57,49,49,30,999999,0,3
0,-2.037777,77,13,49,57,47,47,33,999999,0,3
0,-2.000114,77,13,49,57,47,47,33,999999,0,3
0,-2.28175,77,15,49,57,45,45,33,999999,0,3
0,-2.347248,78,16,50,58,44,44,34,999999,0,3
0,-2.362482,77,17,49,57,43,43,35,999999,0,3
0,-2.36016,78,18,50,58,42,42,38,999999,0,3
0,-2.356791,77,19,49,57,41,41,38,999999,0,3
0,-2.356007,77,21,49,57,39,39,43,999999,0,3
0,-2.35606,78,22,50,58,38,38,47,999999,0,3
0,-2.356186,77,23,49,57,37,37,50,999999,0,3
0,-2.356215,77,23,49,57,37,37,50,999999,0,3
0,-2.356222,78,24,50,58,36,36,53,999999,0,3
0,-2.247168,78,26,50,58,34,34,51,999999,0,3
0,-2.056962,78,28,50,58,32,32,39,999999,0,3
0,-2.012723,78,28,50,58,32,32,39,999999,0,3
0,-1.835649,79,29,51,59,31,31,48,999999,0,3
0,-1.768808,80,30,52,60,30,30,53,999999,0,3
0,-2.315716,83,3,53,61,61,61,16,999999,0,3
0,-2.267389,83,3,53,61,61,61,16,999999,0,3
0,-2.256149,83,3,53,61,61,61,16,999999,0,3
0,-2.253535,81,3,51,59,59,59,18,28,1,3
0,-2.252927,79,3,51,59,57,57,19,999999,0,3
0,-2.6728,78,6,50,58,54,54,24,999999,0,3
0,-2.78693,77,7,49,57,53,53,30,999999,0,3
0,-2.813476,77,9,49,57,51,51,32,999999,0,3
0,-2.81965,77,9,49,57,51,51,32,999999,0,3
0,-2.49622,76,10,48,56,50,50,35,999999,0,3
0,-1.7399,77,11,49,57,49,49,30,999999,0,3
0,-2.218797,77,13,49,57,47,47,33,999999,0,3
0,-2.33017,78,14,50,58,46,46,32,999999,0,3
0,-2.356075,77,15,49,57,45,45,33,999999,0,3
0,-2.357897,77,15,49,57,45,45,33,999999,0,3
0,-2.356294,77,17,49,57,43,43,35,999999,0,3
0,-2.355922,77,17,49,57,43,43,35,999999,0,3
0,-2.355835,77,19,49,57,41,41,38,999999,0,3
0,-2.355835,77,21,49,57,39,39,43,999999,0,3
0,-2.355835,77,23,49,57,37,37,50,999999,0,3
0,2.808455,77,23,49,57,37,37,50,21,1,3
0,2.376087,77,23,49,57,37,37,50,20,1,3
0,2.275534,76,22,48,56,38,38,47,19,1,3
0,2.252146,75,23,47,55,37,37,51,19,1,3
0,2.246707,75,23,47,55,37,37,51,18,1,3
0,2.245442,75,23,47,55,37,37,51,18,1,3
0,2.245148,74,22,46,54,38,38,47,17,1,3
0,2.245079,73,23,45,53,37,37,55,17,1,3
0,2.245063,73,23,45,53,37,37,55,16,1,3
0,1.68164,72,22,44,52,38,38,51,999999,0,3
0,2.119695,72,22,44,52,38,38,51,22,1,3
0,2.309127,72,22,44,52,38,38,51,15,1,3
0,2.353186,70,22,42,50,38,38,56,15,1,3
0,2.794379,70,22,42,50,38,38,56,18,1,3
0,2.69929,70,22,42,50,38,38,56,999999,0,3
0,2.360857,69,23,41,49,37,37,61,999999,0,3
0,2.240538,68,22,40,48,38,38,62,999999,0,3
0,2.212553,68,22,40,48,38,38,62,999999,0,3
0,2.206045,68,22,40,48,38,38,62,999999,0,3
0,2.204531,67,21,39,47,39,39,64,999999,0,3
0,2.285811,66,22,38,46,38,38,67,999999,0,3
0,2.428105,66,22,38,46,38,38,67,999999,0,3
0,2.461202,66,22,38,46,38,38,67,999999,0,3
0,2.662846,60,54,42,50,6,6,28,999999,0,3
0,2.650722,60,54,42,50,6,6,28,999999,0,3
0,2.648819,60,54,42,50,6,6,28,999999,0,3
0,2.44571,59,55,43,49,5,5,28,999999,0,3
0,2.300527,59,55,43,49,5,5,28,999999,0,3
0,2.266759,58,54,42,48,6,6,28,999999,0,3
0,2.258906,58,54,42,48,6,6,28,999999,0,3
0,2.257079,57,55,43,47,5,5,33,999999,0,3
0,2.256655,56,54,42,46,6,6,31,999999,0,3
0,2.256556,56,54,42,46,6,6,31,999999,0,3
0,2.256533,56,54,42,46,6,6,31,999999,0,3
0,2.256527,54,54,42,44,6,6,29,999999,0,3
0,2.600836,54,54,42,44,6,6,29,999999,0,3
0,2.846955,54,54,42,44,6,6,29,999999,0,3
0,-1.017924,54,54,42,44,6,6,29,999999,0,3
0,-1.243566,54,54,42,44,6,6,29,999999,0,3
0,-1.236468,54,54,42,44,6,6,29,999999,0,3
0,-1.197386,55,55,43,45,5,5,34,999999,0,3
0,-1.140835,54,56,44,44,4,4,34,999999,0,3
0,-1.07406,54,56,44,44,4,4,34,999999,0,3
0,-1.000925,54,56,44,44,4,4,34,999999,0,3
0,-0.92374,55,57,45,45,3,3,34,999999,0,3
0,-0.844146,54,58,46,44,2,2,33,999999,0,3
0,-0.763497,54,58,46,44,2,2,33,999999,0,3
0,-0.682996,54,58,46,44,2,2,33,999999,0,3
0,-0.603727,55,59,47,45,1,1,31,999999,0,3
0,-0.526633,55,59,47,45,1,1,31,999999,0,3
0,-0.452485,54,60,48,44,2,2,28,999999,0,3
0,-0.381557,54,60,48,44,2,2,28,999999,0,3
0,-0.310983,55,61,49,45,1,1,29,999999,0,3
0,-0.241226,55,61,49,45,1,1,29,999999,0,3
0,-0.173283,55,61,49,45,1,1,29,999999,0,3
0,-0.107836,54,62,50,44,2,2,28,999999,0,3
0,-0.04534,55,63,51,45,3,3,28,999999,0,3
0,0.013912,55,63,51,45,3,3,28,999999,0,3
0,0.070986,55,63,51,45,3,3,28,999999,0,3
0,0.129642,56,64,52,46,4,4,28,999999,0,3
0,0.18858,56,64,52,46,4,4,28,999999,0,3
0,0.246764,56,64,52,46,4,4,28,999999,0,3
0,0.303544,57,65,53,47,5,5,26,999999,0,3
0,0.358495,57,65,53,47,5,5,26,999999,0,3
0,0.411347,57,65,53,47,5,5,26,999999,0,3
0,0.461954,58,66,54,48,6,6,20,999999,0,3
0,0.510192,58,66,54,48,6,6,20,999999,0,3
0,-0.939147,58,66,54,48,6,6,20,999999,0,3
0,-1.537802,59,67,55,49,7,7,18,999999,0,3
0,-1.677026,59,67,55,49,7,7,18,999999,0,3
0,-1.709409,59,67,55,49,7,7,18,999999,0,3
0,-1.71694,60,68,56,50,8,8,18,999999,0,3
0,-1.718692,60,68,56,50,8,8,18,999999,0,3
0,-1.719099,61,69,57,51,9,9,21,999999,0,3
0,-1.719194,61,69,57,51,9,9,21,999999,0,3
0,-1.719216,61,69,57,51,9,9,21,999999,0,3
0,-2.869933,60,70,58,52,10,10,17,999999,0,3
0,2.590698,60,70,58,52,10,10,17,999999,0,3
0,2.840208,60,70,58,52,10,10,17,999999,0,3
0,3.110818,59,71,59,51,11,11,11,999999,0,3
0,-3.109434,59,71,59,51,11,11,11,999999,0,3
0,-3.094796,59,71,59,51,11,11,11,999999,0,3
0,-3.091391,58,72,58,50,12,12,15,999999,0,3
0,-3.117621,58,72,58,50,12,12,15,999999,0,3
0,-3.136752,57,73,57,49,13,13,19,999999,0,3
0,-3.141202,57,73,57,49,13,13,19,999999,0,3
0,3.140948,57,73,57,49,13,13,19,999999,0,3
0,3.140708,56,74,56,48,14,14,21,999999,0,3
0,3.14067,56,74,56,48,14,14,21,999999,0,3
0,3.141393,56,74,56,48,14,14,21,999999,0,3
0,3.141562,55,75,55,47,15,15,23,999999,0,3
0,-3.141584,55,75,55,47,15,15,23,999999,0,3
0,-3.141575,54,76,56,48,16,16,24,999999,0,3
0,2.858398,54,76,56,48,16,16,24,999999,0,3
0,2.74896,54,76,56,48,16,16,24,999999,0,3
0,2.723505,53,77,57,49,17,17,26,999999,0,3
0,2.717585,53,77,57,49,17,17,26,999999,0,3
0,2.716208,52,76,56,48,16,16,26,999999,0,3
0,2.613455,51,77,57,49,17,17,28,999999,0,3
0,2.434724,51,77,57,49,17,17,28,999999,0,3
0,2.393154,51,77,57,49,17,17,28,999999,0,3
0,2.383486,49,77,57,49,17,17,29,999999,0,3
0,2.381238,49,77,57,49,17,17,29,999999,0,3
0,2.380715,49,77,57,49,17,17,29,999999,0,3
0,2.380593,48,76,56,48,16,16,28,999999,0,3
0,2.413514,47,77,57,49,17,17,31,999999,0,3
0,-0.019248,60,70,58,52,10,10,17,999999,0,3
0,-0.004477,61,69,57,51,9,9,21,999999,0,3
0,-0.001041,61,69,57,51,9,9,21,999999,0,3
0,-0.000242,61,69,57,51,9,9,21,999999,0,3
0,-0.000056,62,68,56,52,8,8,20,999999,0,3
0,0.953604,62,68,56,52,8,8,20,18,1,3
0,1.635279,62,68,56,52,8,8,20,17,1,3
0,1.793812,61,67,55,51,7,7,19,17,1,3
0,0.880231,61,67,55,51,7,7,19,17,1,3
0,0.521528,61,67,55,51,7,7,19,999999,0,3
0,0.438108,62,66,54,52,6,6,20,999999,0,3
0,0.418704,61,65,53,51,5,5,23,999999,0,3
0,0.414192,61,65,53,51,5,5,23,999999,0,3
0,0.413143,62,64,52,52,6,6,24,999999,0,3
0,0.185686,62,64,52,52,6,6,24,999999,0,3
0,0.023217,63,63,51,53,7,7,24,999999,0,3
0,-0.014571,63,63,51,53,7,7,24,999999,0,3
0,-0.02336,63,63,51,53,7,7,24,999999,0,3
0,-0.379711,64,62,50,54,8,8,23,999999,0,3
0,-0.186961,65,63,51,55,9,9,20,999999,0,3
0,0.646506,64,62,50,54,8,8,23,999999,0,3
0,1.02426,63,63,51,53,7,7,24,999999,0,3
0,1.171857,63,63,51,53,7,7,24,999999,0,3
0,1.208935,63,63,51,53,7,7,24,999999,0,3
0,1.194089,62,64,52,52,6,6,24,999999,0,3
0,1.155737,62,64,52,52,6,6,24,16,1,3
0,1.107689,62,64,52,52,6,6,24,16,1,3
0,1.056655,61,65,53,51,5,5,23,16,1,3
0,1.014287,61,65,53,51,5,5,23,17,1,3
0,0.988222,62,66,54,52,6,6,20,17,1,3
0,0.970601,62,66,54,52,6,6,20,17,1,3
0,0.957548,61,67,55,51,7,7,19,18,1,3
0,0.947124,61,67,55,51,7,7,19,18,1,3
0,0.942193,62,68,56,52,8,8,20,19,1,3
0,0.951884,62,68,56,52,8,8,20,19,1,3
0,0.966166,62,68,56,52,8,8,20,999999,0,3
0,0.959842,62,68,56,52,8,8,20,21,1,3
0,0.939967,61,69,57,51,9,9,21,21,1,3
0,0.914366,61,69,57,51,9,9,21,21,1,3
0,0.886783,61,69,57,51,9,9,21,21,1,3
0,0.858995,60,70,58,52,10,10,17,21,1,3
0,0.845303,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,24,1,3
0,0.785398,60,70,58,52,10,10,17,24,1,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,15,1,3
0,0.785398,60,70,58,52,10,10,17,15,1,3
0,0.785398,60,70,58,52,10,10,17,16,1,3
0,0.785398,60,70,58,52,10,10,17,16,1,3
0,0.785398,60,70,58,52,10,10,17,16,1,3
0,0.785398,60,70,58,52,10,10,17,17,1,3
0,0.785398,60,70,58,52,10,10,17,17,1,3
0,0.785398,60,70,58,52,10,10,17,17,1,3
0,0.785398,60,70,58,52,10,10,17,17,1,3
0,0.785398,60,70,58,52,10,10,17,16,1,3
0,0.785398,60,70,58,52,10,10,17,16,1,3
0,0.785398,60,70,58,52,10,10,17,16,1,3
0,0.785398,60,70,58,52,10,10,17,15,1,3
0,0.785398,60,70,58,52,10,10,17,15,1,3
0,0.785398,60,70,58,52,10,10,17,15,1,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.785398,60,70,58,52,10,10,17,999999,0,3
0,0.340459,59,67,55,49,7,7,18,999999,0,3
0,-0.564809,65,63,51,55,9,9,20,999999,0,3
0,-0.380365,68,62,50,58,12,12,21,999999,0,3
0,-0.380365,68,62,50,58,12,12,21,999999,0,3
0,0.015748,69,61,51,59,13,13,17,999999,0,3
0,0.964478,68,62,50,58,12,12,21,999999,0,3
0,1.405831,68,62,50,58,12,12,21,999999,0,3
0,1.601206,68,62,50,58,12,12,21,999999,0,3
